stockid,stockname,date,lag_close,open,high,low,close,volume,amount
881001.WI,万得全A,20000217,1299.8452,1329.8706,1385.3273,1219.882,1254.2257,6172847200,87912736000
881001.WI,万得全A,20000218,1254.2257,1241.76,1301.0884,1190.1559,1278.2688,3570338000,50749432000
881001.WI,万得全A,20000221,1278.2688,1288.5121,1334.8716,1233.6683,1283.8209,4124510400,58601308000
881001.WI,万得全A,20000222,1283.8209,1289.5336,1328.0526,1224.7308,1244.7061,3463511600,47975896000
881001.WI,万得全A,20000223,1244.7061,1230.6338,1262.0579,1188.9091,1211.0757,2707777200,36579468000
881001.WI,万得全A,20000224,1211.0757,1208.2335,1260.0752,1194.8811,1245.9312,2173439600,30368714000
881001.WI,万得全A,20000225,1245.9312,1250.4517,1279.0319,1215.4392,1245.041,2541938400,36235344000
881001.WI,万得全A,20000228,1245.041,1251.5912,1316.9445,1231.3015,1301.921,3294197800,47073552000
881001.WI,万得全A,20000229,1301.921,1320.4656,1353.0641,1259.0297,1302.4944,3872108800,55558708000
881001.WI,万得全A,20000301,1302.4944,1306.2144,1341.224,1265.1111,1294.0676,3190918800,43776864000
881001.WI,万得全A,20000302,1294.0676,1293.7767,1336.952,1264.9607,1303.7797,2919061000,39236776000
881001.WI,万得全A,20000303,1303.7797,1316.3367,1357.2421,1288.0276,1320.5502,3562966000,47957880000
881001.WI,万得全A,20000306,1320.5502,1331.2252,1358.9591,1256.7008,1268.9557,3659466400,48743532000
881001.WI,万得全A,20000307,1268.9557,1254.0176,1299.2834,1231.6492,1282.6132,2458332400,30794166000
881001.WI,万得全A,20000308,1282.6132,1288.6322,1328.0543,1262.0472,1306.908,2377214800,31844002000
881001.WI,万得全A,20000309,1306.908,1313.125,1343.558,1278.0887,1308.3369,2499256800,34764332000
881001.WI,万得全A,20000310,1308.3369,1308.7086,1336.1094,1269.6416,1288.4755,2354904600,31691446000
881001.WI,万得全A,20000313,1288.4755,1288.2012,1327.1058,1269.9948,1307.5542,2121479200,27307988000
881001.WI,万得全A,20000314,1307.5542,1277.9337,1309.0365,1227.979,1280.2363,2925974000,36834260000
881001.WI,万得全A,20000315,1280.2363,1279.4913,1316.6965,1256.2323,1282.1814,2495502400,30052736000
881001.WI,万得全A,20000316,1282.1814,1273.4833,1284.194,1206.2588,1222.7023,2264263600,26639296000
881001.WI,万得全A,20000317,1222.7023,1218.2073,1278.2017,1211.2659,1265.1215,2093971000,27204318000
881001.WI,万得全A,20000320,1265.1215,1252.5145,1313.8391,1232.8021,1298.3022,2720833600,33703572000
881001.WI,万得全A,20000321,1298.3022,1303.5505,1334.8412,1273.6755,1306.0769,2890248400,35637664000
881001.WI,万得全A,20000322,1306.0769,1309.0708,1348.7521,1284.572,1316.9366,2573350400,34304376000
881001.WI,万得全A,20000323,1316.9366,1320.4907,1354.8947,1296.7139,1338.7692,2793805200,35629000000
881001.WI,万得全A,20000324,1338.7692,1349.9071,1382.6854,1310.7606,1326.7676,3528347200,45379516000
881001.WI,万得全A,20000327,1326.7676,1330.8542,1384.481,1313.4817,1364.6021,3305400200,41905628000
881001.WI,万得全A,20000328,1364.6021,1378.0494,1410.3444,1341.0603,1374.4874,3871620800,45899816000
881001.WI,万得全A,20000329,1374.4874,1379.8918,1406.953,1336.2982,1369.8459,3123239600,38653076000
881001.WI,万得全A,20000330,1369.8459,1373.5333,1407.0952,1350.7673,1385.6642,2741649800,35046392000
881001.WI,万得全A,20000331,1385.6642,1384.554,1409.6774,1348.1056,1374.5922,2984641400,37298716000
881001.WI,万得全A,20000403,1374.5922,1374.4707,1407.9366,1348.7814,1369.9509,2684023200,34803896000
881001.WI,万得全A,20000404,1369.9509,1364.9631,1381.3721,1321.9296,1340.6232,2306552000,29164542000
881001.WI,万得全A,20000405,1340.6232,1337.5127,1373.566,1318.9412,1350.8722,1896722400,24228974000
881001.WI,万得全A,20000406,1350.8722,1355.7773,1393.0074,1342.4592,1379.5936,2298352800,28884920000
881001.WI,万得全A,20000407,1379.5936,1386.6219,1415.2577,1360.951,1388.7667,2831816800,34266568000
881001.WI,万得全A,20000410,1388.7667,1393.6699,1422.0145,1368.2428,1394.9999,2853586800,33973992000
881001.WI,万得全A,20000411,1394.9999,1397.1041,1427.2009,1363.1486,1392.6908,2416135400,31186534000
881001.WI,万得全A,20000412,1392.6908,1392.1229,1414.1088,1354.537,1380.1996,2095339200,26471772000
881001.WI,万得全A,20000413,1380.1996,1381.614,1416.3055,1363.7721,1394.2877,2585442800,30743714000
881001.WI,万得全A,20000414,1394.2877,1398.0923,1422.9795,1369.0164,1393.5044,2888112000,33511714000
881001.WI,万得全A,20000417,1393.5044,1388.0127,1406.1335,1337.0333,1363.0231,2916441600,35177496000
881001.WI,万得全A,20000418,1363.0231,1362.6781,1395.892,1341.1792,1376.2507,2026288000,24926358000
881001.WI,万得全A,20000419,1376.2507,1380.8224,1411.7181,1361.8944,1387.5912,2058921400,25989286000
881001.WI,万得全A,20000420,1387.5912,1389.6455,1420.4103,1370.2194,1397.1631,2348456000,29369690000
881001.WI,万得全A,20000421,1397.1631,1401.2905,1429.0433,1372.1101,1391.4574,2441532200,31076538000
881001.WI,万得全A,20000424,1391.4574,1392.4128,1417.798,1362.4202,1385.1182,2282400600,28208564000
881001.WI,万得全A,20000425,1385.1182,1386.053,1408.991,1359.1991,1382.8702,1733509200,21300324000
881001.WI,万得全A,20000426,1382.8702,1385.9117,1412.663,1366.0625,1383.5638,1625704700,20336820000
881001.WI,万得全A,20000427,1383.5638,1386.2794,1407.1561,1351.9316,1366.7716,1763929000,22152346000
881001.WI,万得全A,20000428,1366.7716,1366.3,1403.3596,1350.1693,1392.4219,1755550000,24547024000
881001.WI,万得全A,20000508,1392.4219,1400.4934,1423.3082,1370.7415,1393.1606,1488881500,20536058000
881001.WI,万得全A,20000509,1393.1606,1392.9647,1409.4818,1353.8564,1370.6808,1461502900,19601330000
881001.WI,万得全A,20000510,1370.6808,1364.426,1375.6322,1317.5902,1328.8127,1392819200,17158988000
881001.WI,万得全A,20000511,1328.8127,1323.2277,1346.3961,1290.707,1304.9434,1193437900,14817287000
881001.WI,万得全A,20000512,1304.9434,1307.1101,1331.2917,1286.566,1303.2124,1130835800,13928478000
881001.WI,万得全A,20000515,1303.2124,1303.7499,1320.4701,1268.0951,1288.7649,1021776600,12767811000
881001.WI,万得全A,20000516,1288.7649,1291.5095,1319.9443,1281.6581,1305.5686,847218200,10567317000
881001.WI,万得全A,20000517,1305.5686,1310.3521,1331.7841,1290.9288,1306.3499,880888400,11095442000
881001.WI,万得全A,20000518,1306.3499,1306.9176,1340.363,1293.6527,1333.5675,1211844800,14744206000
881001.WI,万得全A,20000519,1333.5675,1338.8475,1365.1727,1320.431,1350.9983,1717845000,21631582000
881001.WI,万得全A,20000522,1350.9983,1358.1311,1403.7942,1343.0266,1385.4248,2296338400,29697342000
881001.WI,万得全A,20000523,1385.4248,1392.5763,1414.9202,1359.7516,1387.741,2002927000,24969658000
881001.WI,万得全A,20000524,1387.741,1390.8134,1432.1398,1371.7155,1405.7212,2437074800,31595540000
881001.WI,万得全A,20000525,1405.7212,1414.1147,1447.0409,1393.7002,1425.3867,2619540400,33648580000
881001.WI,万得全A,20000526,1425.3867,1432.0155,1458.4161,1399.2601,1425.0851,2695276000,34214272000
881001.WI,万得全A,20000529,1425.0851,1428.9449,1461.7535,1407.3583,1437.5493,2764766000,36307236000
881001.WI,万得全A,20000530,1437.5493,1443.0825,1468.3003,1404.2976,1422.4482,2548473400,32438886000
881001.WI,万得全A,20000531,1422.4482,1421.2046,1456.1211,1398.6387,1432.0217,2362885800,29760600000
881001.WI,万得全A,20000601,1432.0217,1436.1577,1466.5315,1413.7682,1439.6278,2258746400,27662960000
881001.WI,万得全A,20000602,1439.6278,1442.9579,1472.7273,1416.3525,1447.9105,2870003200,33482192000
881001.WI,万得全A,20000605,1447.9105,1452.606,1487.3707,1412.1165,1436.5463,3648827200,40955156000
881001.WI,万得全A,20000606,1436.5463,1436.7964,1474.2339,1417.6836,1458.7673,2643212800,32963476000
881001.WI,万得全A,20000607,1458.7673,1466.103,1492.3846,1439.5057,1464.1462,2495574400,31272690000
881001.WI,万得全A,20000608,1464.1462,1465.6481,1485.161,1432.989,1454.8394,2338524400,28995268000
881001.WI,万得全A,20000609,1454.8394,1455.1682,1477.2731,1422.0343,1437.1022,2218551400,26856718000
881001.WI,万得全A,20000612,1437.1022,1432.2919,1462.3536,1407.0804,1444.0747,1869849400,22941854000
881001.WI,万得全A,20000613,1444.0747,1448.2515,1478.3679,1430.1003,1461.8276,2046780400,25141982000
881001.WI,万得全A,20000614,1461.8276,1466.4778,1488.9905,1438.7524,1457.0173,2505411200,29972056000
881001.WI,万得全A,20000615,1457.0173,1457.9502,1483.9053,1437.3813,1464.7439,2055373200,25278336000
881001.WI,万得全A,20000616,1464.7439,1467.2482,1489.0955,1437.0074,1453.9103,2238707200,27612040000
881001.WI,万得全A,20000619,1453.9103,1451.6624,1477.2765,1426.9441,1448.5377,1885023600,23655380000
881001.WI,万得全A,20000620,1448.5377,1446.8748,1468.0421,1419.1248,1437.2247,1549676300,19378752000
881001.WI,万得全A,20000621,1437.2247,1437.4082,1468.9657,1422.9291,1453.9226,1328969800,18102062000
881001.WI,万得全A,20000622,1453.9226,1457.5896,1478.9229,1436.1034,1455.1603,1430074000,18690530000
881001.WI,万得全A,20000623,1455.1603,1457.0809,1489.4325,1439.8983,1473.0182,1987216200,26281712000
881001.WI,万得全A,20000626,1473.0182,1478.9897,1507.3328,1458.6047,1483.3151,2230972400,28513616000
881001.WI,万得全A,20000627,1483.3151,1485.6182,1508.1823,1458.3759,1479.8837,2172322400,26443830000
881001.WI,万得全A,20000628,1479.8837,1481.6926,1508.5586,1462.7705,1483.5626,1918123800,24543548000
881001.WI,万得全A,20000629,1483.5626,1485.4515,1505.3293,1454.1219,1477.5852,2047294000,26766460000
881001.WI,万得全A,20000630,1477.5852,1478.3726,1500.7808,1453.1827,1469.6134,1981108800,25505904000
881001.WI,万得全A,20000703,1469.6134,1461.726,1480.9769,1424.5039,1444.7495,1915520800,24002016000
881001.WI,万得全A,20000704,1444.7495,1440.7129,1467.9503,1424.3779,1455.7605,1278150600,16527040000
881001.WI,万得全A,20000705,1455.7605,1457.8413,1480.1458,1438.838,1455.3816,1276800900,16779758000
881001.WI,万得全A,20000706,1455.3816,1455.2661,1474.1438,1432.8334,1450.6716,1261803600,16296684000
881001.WI,万得全A,20000707,1450.6716,1450.928,1485.3671,1440.0989,1470.6003,1621666100,20372464000
881001.WI,万得全A,20000710,1470.6003,1474.5249,1503.1412,1450.2631,1481.0701,2256842400,27338786000
881001.WI,万得全A,20000711,1481.0701,1484.2937,1515.509,1458.6614,1491.5931,2182772400,27182342000
881001.WI,万得全A,20000712,1491.5931,1495.2488,1522.5839,1472.5105,1497.7692,2140265400,26399568000
881001.WI,万得全A,20000713,1497.7692,1500.5236,1534.6837,1471.801,1500.505,2848210800,37330444000
881001.WI,万得全A,20000714,1500.505,1502.8372,1530.9066,1477.314,1505.5939,2338316400,30257760000
881001.WI,万得全A,20000717,1505.5939,1508.4359,1531.656,1480.1302,1497.231,2354896800,28520116000
881001.WI,万得全A,20000718,1497.231,1498.0454,1525.5795,1480.8669,1507.2089,1610225300,20921552000
881001.WI,万得全A,20000719,1507.2089,1512.1688,1532.7197,1490.4701,1509.7281,1631097700,21380772000
881001.WI,万得全A,20000720,1509.7281,1510.6107,1530.4946,1484.5963,1506.1396,1667766600,21508874000
881001.WI,万得全A,20000721,1506.1396,1508.1031,1532.0568,1489.9298,1509.2976,1634914300,21217198000
881001.WI,万得全A,20000724,1509.2976,1510.5391,1528.5355,1483.4509,1503.101,1728844400,21807450000
881001.WI,万得全A,20000725,1503.101,1503.368,1527.599,1485.6788,1508.3656,1436614400,18624194000
881001.WI,万得全A,20000726,1508.3656,1511.1388,1538.2859,1495.9185,1519.8481,1683512400,21532744000
881001.WI,万得全A,20000727,1519.8481,1524.4066,1550.8259,1500.542,1520.9832,2222840800,28510740000
881001.WI,万得全A,20000728,1520.9832,1523.5446,1547.4194,1502.4608,1523.7054,2007196800,25318664000
881001.WI,万得全A,20000731,1523.7054,1525.4918,1550.5962,1502.9457,1531.7493,2059384400,26604414000
881001.WI,万得全A,20000801,1531.7493,1534.4279,1558.0961,1516.0332,1535.0112,1670495000,21667588000
881001.WI,万得全A,20000802,1535.0112,1537.1962,1557.208,1514.2589,1536.3683,1674906400,21744010000
881001.WI,万得全A,20000803,1536.3683,1538.4404,1563.7523,1518.723,1540.6825,2099366800,27030028000
881001.WI,万得全A,20000804,1540.6825,1541.6812,1563.2853,1511.8459,1531.2111,2104367600,28031742000
881001.WI,万得全A,20000807,1531.2111,1529.4243,1555.7999,1508.2451,1539.6453,1832656800,24373280000
881001.WI,万得全A,20000808,1539.6453,1542.5337,1568.7382,1524.7161,1548.9148,1906810000,26183626000
881001.WI,万得全A,20000809,1548.9148,1550.7578,1577.9496,1531.3365,1556.9027,2117534400,29557662000
881001.WI,万得全A,20000810,1556.9027,1560.6599,1583.405,1536.4545,1558.7839,2201740200,31097452000
881001.WI,万得全A,20000811,1558.7839,1561.0671,1584.0551,1537.6129,1556.8708,1888221600,27502216000
881001.WI,万得全A,20000814,1556.8708,1559.5194,1585.5117,1542.641,1566.3159,1809164000,25282442000
881001.WI,万得全A,20000815,1566.3159,1568.6476,1589.536,1546.8882,1565.9863,1612597600,22574954000
881001.WI,万得全A,20000816,1565.9863,1568.5421,1590.2611,1548.8408,1569.9673,1740003600,23806570000
881001.WI,万得全A,20000817,1569.9673,1572.3278,1594.5714,1553.9305,1572.0542,1760645800,23909120000
881001.WI,万得全A,20000818,1572.0542,1573.4199,1593.7664,1555.1279,1573.2103,1718766600,22764308000
881001.WI,万得全A,20000821,1573.2103,1575.392,1602.4551,1555.814,1584.0088,2347085000,30977666000
881001.WI,万得全A,20000822,1584.0088,1586.9071,1607.3213,1548.7317,1557.5859,2143480800,28479936000
881001.WI,万得全A,20000823,1557.5859,1546.9913,1574.1855,1476.2274,1546.1652,3132982000,40940988000
881001.WI,万得全A,20000824,1546.1652,1547.5558,1576.7786,1524.3907,1556.6084,2245368600,30554026000
881001.WI,万得全A,20000825,1556.6084,1559.5989,1583.3982,1542.2229,1569.1749,1695620800,23539804000
881001.WI,万得全A,20000828,1569.1749,1572.9465,1597.222,1554.8265,1580.3035,1961642000,26371398000
881001.WI,万得全A,20000829,1580.3035,1582.8871,1605.3276,1561.6459,1583.9795,1812818800,24868576000
881001.WI,万得全A,20000830,1583.9795,1585.6696,1600.9534,1551.8276,1563.9611,1847854000,25873688000
881001.WI,万得全A,20000831,1563.9611,1553.3602,1567.9725,1512.8669,1523.345,2069458400,27156898000
881001.WI,万得全A,20000901,1523.345,1513.5765,1539.4009,1495.202,1508.9531,1586542300,21075736000
881001.WI,万得全A,20000904,1508.9531,1506.1155,1532.4276,1484.4601,1519.4006,1430730300,18959308000
881001.WI,万得全A,20000905,1519.4006,1523.6514,1540.5466,1475.392,1487.7611,1349532500,18035154000
881001.WI,万得全A,20000906,1487.7611,1479.9973,1501.3925,1446.5178,1460.7997,1384921600,17944756000
881001.WI,万得全A,20000907,1460.7997,1464.0551,1502.2166,1455.2607,1479.1904,1171287100,15416588000
881001.WI,万得全A,20000908,1479.1904,1483.3723,1504.4768,1463.5591,1485.8621,1067455600,14486832000
881001.WI,万得全A,20000911,1485.8621,1489.26,1512.113,1469.0043,1495.3767,1111779100,14541658000
881001.WI,万得全A,20000912,1495.3767,1498.0951,1519.8367,1478.991,1504.2915,1068325500,14293820000
881001.WI,万得全A,20000913,1504.2915,1505.1736,1531.1702,1487.845,1512.1548,1345138200,17622642000
881001.WI,万得全A,20000914,1512.1548,1513.4005,1530.0159,1489.5439,1505.4216,1096956400,14590071000
881001.WI,万得全A,20000915,1505.4216,1504.3639,1521.493,1484.5729,1505.0284,962042300,13284528000
881001.WI,万得全A,20000918,1505.0284,1505.8042,1520.4745,1472.752,1482.1353,978617200,13234530000
881001.WI,万得全A,20000919,1482.1353,1472.677,1483.6547,1432.5574,1448.1846,1217725600,15122560000
881001.WI,万得全A,20000920,1448.1846,1447.6495,1477.2744,1430.2391,1462.5988,1050440600,13857793000
881001.WI,万得全A,20000921,1462.5988,1465.5509,1481.8455,1439.9548,1451.3137,926101500,12459886000
881001.WI,万得全A,20000922,1451.3137,1448.3962,1463.5852,1424.9603,1438.6368,815435800,10739328000
881001.WI,万得全A,20000925,1438.6368,1436.2773,1453.9449,1414.3944,1426.4089,708586700,9247208000
881001.WI,万得全A,20000926,1426.4089,1429.0621,1452.241,1415.5333,1436.2233,628405200,8704563000
881001.WI,万得全A,20000927,1436.2233,1439.4421,1463.7869,1426.5858,1455.0105,683708300,9480303000
881001.WI,万得全A,20000928,1455.0105,1456.5051,1468.2268,1425.7405,1436.4691,697248200,9569484000
881001.WI,万得全A,20000929,1436.4691,1436.6959,1465.9379,1429.1365,1454.0651,709842400,10255545000
881001.WI,万得全A,20001009,1454.0651,1457.7094,1477.353,1432.7738,1461.1738,793673600,10917418000
881001.WI,万得全A,20001010,1461.1738,1464.5173,1492.3486,1451.1555,1481.884,1004305700,13828204000
881001.WI,万得全A,20001011,1481.884,1484.6162,1501.3759,1460.7236,1475.5121,1077674800,14765653000
881001.WI,万得全A,20001012,1475.5121,1475.0115,1493.5734,1450.0385,1470.6191,1144568500,15116026000
881001.WI,万得全A,20001013,1470.6191,1471.0547,1493.6714,1448.9624,1465.2292,1111612300,15192425000
881001.WI,万得全A,20001016,1465.2292,1464.084,1481.2155,1437.3212,1453.838,962229200,12704391000
881001.WI,万得全A,20001017,1453.838,1453.2422,1474.8317,1436.0973,1459.1267,743822500,9973976000
881001.WI,万得全A,20001018,1459.1267,1461.1686,1485.8881,1445.9198,1470.8116,835385200,12422453000
881001.WI,万得全A,20001019,1470.8116,1472.9119,1487.699,1449.1777,1461.8687,844823000,11802558000
881001.WI,万得全A,20001020,1461.8687,1461.5448,1499.5862,1446.6631,1486.0022,1276378200,19665056000
881001.WI,万得全A,20001023,1486.0022,1490.8986,1515.0438,1471.1157,1496.999,1330856800,19028170000
881001.WI,万得全A,20001024,1496.999,1498.9683,1515.9879,1476.8842,1497.1649,1034221700,14964244000
881001.WI,万得全A,20001025,1497.1649,1499.3925,1526.6731,1483.5039,1507.8518,1440973100,21473204000
881001.WI,万得全A,20001026,1507.8518,1509.1755,1524.8423,1485.6742,1498.5084,1110411600,15492052000
881001.WI,万得全A,20001027,1498.5084,1498.8846,1517.7415,1481.0868,1500.9073,1081472500,15005731000
881001.WI,万得全A,20001030,1500.9073,1501.0729,1522.775,1481.1753,1503.942,1249756800,17245348000
881001.WI,万得全A,20001031,1503.942,1504.725,1524.0402,1480.8612,1494.1196,1141966600,15667021000
881001.WI,万得全A,20001101,1494.1196,1493.3168,1518.1298,1480.4581,1505.8527,994582500,13963858000
881001.WI,万得全A,20001102,1505.8527,1509.2075,1532.8872,1494.6042,1511.0093,1283703400,17572674000
881001.WI,万得全A,20001103,1511.0093,1511.9764,1529.6077,1492.9958,1508.4194,1069142300,14841210000
881001.WI,万得全A,20001106,1508.4194,1509.1217,1532.5017,1493.5558,1514.9185,1171203900,16443104000
881001.WI,万得全A,20001107,1514.9185,1516.88,1535.42,1500.2488,1518.5044,1042877100,14651384000
881001.WI,万得全A,20001108,1518.5044,1521.1349,1542.1785,1505.887,1528.8654,1111804900,16083476000
881001.WI,万得全A,20001109,1528.8654,1531.5759,1557.0374,1516.3278,1543.58,1560775500,22831274000
881001.WI,万得全A,20001110,1543.58,1547.3389,1575.0627,1529.4901,1553.2932,2070479200,29998340000
881001.WI,万得全A,20001113,1553.2932,1557.7335,1589.3871,1542.0363,1571.0807,2088411600,30202254000
881001.WI,万得全A,20001114,1571.0807,1573.3324,1597.4078,1549.193,1581.4507,1878595600,27271014000
881001.WI,万得全A,20001115,1581.4507,1583.9425,1607.2933,1561.0193,1579.7418,1948006600,27621292000
881001.WI,万得全A,20001116,1579.7418,1580.41,1608.5907,1565.7865,1591.1483,1899277600,27024596000
881001.WI,万得全A,20001117,1591.1483,1593.8447,1614.1738,1569.6565,1586.8239,1843254200,25311408000
881001.WI,万得全A,20001120,1586.8239,1586.0756,1609.3165,1562.4524,1592.8982,1766097000,24616396000
881001.WI,万得全A,20001121,1592.8982,1595.8762,1620.2737,1575.5055,1589.9491,1667853900,23352004000
881001.WI,万得全A,20001122,1589.9491,1589.8103,1619.137,1575.4363,1606.5354,1602962100,22784220000
881001.WI,万得全A,20001123,1606.5354,1611.7402,1636.0524,1591.0114,1611.772,1876845000,26562330000
881001.WI,万得全A,20001124,1611.772,1611.9822,1630.9175,1545.0369,1561.0181,2247258600,31622886000
881001.WI,万得全A,20001127,1561.0181,1550.5081,1581.5374,1531.7661,1560.2847,1491316900,20921754000
881001.WI,万得全A,20001128,1560.2847,1564.4573,1594.9082,1555.8737,1582.5627,1243467900,17589902000
881001.WI,万得全A,20001129,1582.5627,1584.4191,1598.7946,1554.8861,1572.7103,1312966500,18690478000
881001.WI,万得全A,20001130,1572.7103,1572.9066,1593.157,1554.5803,1574.306,1114227900,16217894000
881001.WI,万得全A,20001201,1574.306,1576.9467,1599.8505,1561.9587,1582.4779,1202507200,17032844000
881001.WI,万得全A,20001204,1582.4779,1585.1401,1607.7896,1567.2686,1592.022,1326448900,18451390000
881001.WI,万得全A,20001205,1592.022,1594.5645,1611.9783,1573.4445,1589.756,1208196500,17247462000
881001.WI,万得全A,20001206,1589.756,1590.7478,1607.0712,1560.4845,1573.4491,1387830200,19640660000
881001.WI,万得全A,20001207,1573.4491,1569.9515,1588.6738,1548.4535,1567.4087,1226415900,17441120000
881001.WI,万得全A,20001208,1567.4087,1567.3844,1590.4418,1551.8279,1569.0063,1139800500,16664657000
881001.WI,万得全A,20001211,1569.0063,1568.3142,1580.938,1533.3376,1546.3634,1107027100,15698937000
881001.WI,万得全A,20001212,1546.3634,1545.8865,1571.421,1531.4437,1559.4829,994863100,14196873000
881001.WI,万得全A,20001213,1559.4829,1560.7261,1578.8674,1542.6455,1559.969,1016065300,14065056000
881001.WI,万得全A,20001214,1559.969,1561.7883,1578.4321,1542.8223,1556.3136,882523900,12534302000
881001.WI,万得全A,20001215,1556.3136,1557.772,1572.884,1533.9425,1549.4541,902090800,13144452000
881001.WI,万得全A,20001218,1549.4541,1549.178,1569.2621,1523.9976,1554.0419,1026872800,15423832000
881001.WI,万得全A,20001219,1554.0419,1557.231,1576.8733,1539.5682,1555.4531,879507100,13680598000
881001.WI,万得全A,20001220,1555.4531,1557.2822,1585.1083,1543.2091,1572.1864,1086071800,17402906000
881001.WI,万得全A,20001221,1572.1864,1576.3097,1599.2999,1558.8297,1573.5796,1239003500,19040406000
881001.WI,万得全A,20001222,1573.5796,1574.4667,1590.8143,1550.7225,1566.7262,1204286400,18186974000
881001.WI,万得全A,20001225,1566.7262,1567.4685,1586.3109,1544.7328,1563.0868,1258222800,18718994000
881001.WI,万得全A,20001226,1563.0868,1565.0394,1587.4159,1547.7916,1570.1465,1160849800,17652128000
881001.WI,万得全A,20001227,1570.1465,1571.3979,1586.1866,1544.0269,1556.6063,1137133000,17138062000
881001.WI,万得全A,20001228,1556.6063,1554.1221,1574.7926,1536.7156,1555.8845,1072632000,16102052000
881001.WI,万得全A,20001229,1555.8845,1557.7126,1584.7863,1546.8562,1571.3948,1032500700,15746098000
881001.WI,万得全A,20010102,1571.3948,1574.6879,1606.5046,1559.8667,1594.7096,1419415400,21380998000
881001.WI,万得全A,20010103,1594.7096,1598.8319,1626.3633,1581.5167,1608.9104,1915782800,28932610000
881001.WI,万得全A,20010104,1608.9104,1610.7174,1627.5927,1586.8859,1603.0493,1667510300,24251586000
881001.WI,万得全A,20010105,1603.0493,1603.1826,1626.2015,1585.1071,1608.7773,1663217100,23818034000
881001.WI,万得全A,20010108,1608.7773,1611.1029,1626.0206,1568.8571,1588.9363,1890054600,26390602000
881001.WI,万得全A,20010109,1588.9363,1585.8755,1607.4412,1562.328,1586.3975,1329784100,18451692000
881001.WI,万得全A,20010110,1586.3975,1587.1776,1617.9249,1574.8903,1604.1245,1535011600,21666668000
881001.WI,万得全A,20010111,1604.1245,1607.5154,1626.9368,1584.0026,1599.4,1693878800,24427480000
881001.WI,万得全A,20010112,1599.4,1598.3269,1612.5117,1571.8936,1587.2042,1380344400,19660980000
881001.WI,万得全A,20010115,1587.2042,1578.9917,1587.47,1522.2802,1533.7965,1510826700,21275074000
881001.WI,万得全A,20010116,1533.7965,1521.7981,1555.8325,1500.8333,1541.8219,1177637000,16298384000
881001.WI,万得全A,20010117,1541.8219,1542.0883,1557.4155,1519.8728,1533.1083,912176500,12608552000
881001.WI,万得全A,20010118,1533.1083,1532.5985,1555.1333,1521.2583,1537.3751,974958400,13461462000
881001.WI,万得全A,20010119,1537.3751,1542.0172,1567.4646,1534.3741,1555.5972,1076628000,14813392000
881001.WI,万得全A,20010205,1555.5972,1558.2915,1569.1582,1503.0076,1513.7465,964781800,13215988000
881001.WI,万得全A,20010206,1513.7465,1505.4303,1518.7428,1465.9147,1501.8632,908533500,12042279000
881001.WI,万得全A,20010207,1501.8632,1502.9063,1515.366,1477.222,1489.2131,709345050,8847265000
881001.WI,万得全A,20010208,1489.2131,1486.7056,1501.3866,1438.3706,1449.0416,834596500,11061678000
881001.WI,万得全A,20010209,1449.0416,1452.5847,1486.106,1442.524,1469.8116,844354700,11704547000
881001.WI,万得全A,20010212,1469.8116,1471.4384,1485.3527,1442.9778,1471.2441,833114950,10655101000
881001.WI,万得全A,20010213,1471.2441,1473.2816,1491.5963,1459.9862,1473.7051,696216450,9171405000
881001.WI,万得全A,20010214,1473.7051,1472.9749,1486.4635,1458.6165,1474.2191,549208050,7239520500
881001.WI,万得全A,20010215,1474.2191,1474.7478,1486.2974,1452.0796,1460.7207,552394750,7344152500
881001.WI,万得全A,20010216,1460.7207,1455.8824,1468.9142,1427.6372,1457.8601,730484150,9389256000
881001.WI,万得全A,20010219,1457.8601,1458.6188,1483.0751,1443.7374,1474.1255,651798250,8916406000
881001.WI,万得全A,20010220,1474.1255,1475.17,1493.2925,1453.6034,1464.4253,816325750,11241548000
881001.WI,万得全A,20010221,1464.4253,1457.4622,1465.1567,1413.7704,1428.7019,1026414500,12876369000
881001.WI,万得全A,20010222,1428.7019,1421.8845,1446.5812,1405.6771,1424.2544,744571650,9650862000
881001.WI,万得全A,20010223,1424.2544,1424.1516,1450.9095,1410.5251,1443.4376,802490800,10084836000
881001.WI,万得全A,20010226,1443.4376,1447.0933,1469.2272,1433.2767,1460.2087,963254600,12228625000
881001.WI,万得全A,20010227,1460.2087,1461.5582,1477.65,1444.3318,1466.3535,869917300,11115726000
881001.WI,万得全A,20010228,1466.3535,1467.6982,1479.7175,1447.0735,1462.8701,668606250,9066660000
881001.WI,万得全A,20010301,1462.8701,1462.8861,1481.0238,1451.6766,1469.3046,1138813000,12271224000
881001.WI,万得全A,20010302,1469.3046,1472.5475,1495.6711,1464.6914,1483.4784,1102464900,13962814000
881001.WI,万得全A,20010305,1483.4784,1486.2078,1498.6428,1467.9347,1480.4716,880358600,11519119000
881001.WI,万得全A,20010306,1480.4716,1479.9377,1493.282,1463.0543,1481.6111,921688000,12220951000
881001.WI,万得全A,20010307,1481.6111,1483.3668,1499.9095,1471.2667,1485.4248,967991600,12409936000
881001.WI,万得全A,20010308,1485.4248,1485.9624,1506.1478,1474.7292,1494.3663,983776500,13283658000
881001.WI,万得全A,20010309,1494.3663,1496.7604,1519.1517,1482.499,1503.099,1175438200,16437014000
881001.WI,万得全A,20010312,1503.099,1504.8627,1520.9375,1487.1172,1505.4829,969622300,13182345000
